Island.group,Lat,Long,Management,Site,Transect,FP.old,FP.null
Tongatapu,-21.124757,-174.984063,FHR Existing,Euiki FHR 2,2,0,22.30220032
Tongatapu,-21.124757,-174.984063,FHR Existing,Euiki FHR 2,3,0,22.30220032
Tongatapu,-21.124757,-174.984063,FHR Existing,Euiki FHR 2,4,0,22.30220032
Tongatapu,-21.126265,-174.98306,FHR Existing,Euiki FHR 3,1,0,22.30220032
Tongatapu,-21.126265,-174.98306,FHR Existing,Euiki FHR 3,2,0,22.30220032
Tongatapu,-21.126265,-174.98306,FHR Existing,Euiki FHR 3,3,0,22.30220032
Tongatapu,-21.126265,-174.98306,FHR Existing,Euiki FHR 3,4,0,22.30220032
Tongatapu,-21.081698,-175.160344,FHR Existing,Fafa 1,1,0,69.78420258
Tongatapu,-21.081698,-175.160344,FHR Existing,Fafa 1,2,0,69.78420258
Tongatapu,-21.081698,-175.160344,FHR Existing,Fafa 1,3,0,69.78420258
Tongatapu,-21.081698,-175.160344,FHR Existing,Fafa 1,4,0,69.78420258
Tongatapu,-21.081458,-175.165684,FHR Existing,Fafa 2,1,0,70.50360107
Tongatapu,-21.081458,-175.165684,FHR Existing,Fafa 2,2,0,70.50360107
Tongatapu,-21.081458,-175.165684,FHR Existing,Fafa 2,3,0,70.50360107
Tongatapu,-21.081458,-175.165684,FHR Existing,Fafa 2,4,0,70.50360107
Tongatapu,-21.085524,-175.169633,FHR Existing,Fafa 3,1,0,72.66190338
Tongatapu,-21.085524,-175.169633,FHR Existing,Fafa 3,2,0,72.66190338
Tongatapu,-21.085524,-175.169633,FHR Existing,Fafa 3,3,0,72.66190338
Tongatapu,-21.085524,-175.169633,FHR Existing,Fafa 3,4,0,72.66190338
Tongatapu,-21.087665,-175.166045,FHR Existing,Fafa 4,1,0,72.66190338
Tongatapu,-21.087665,-175.166045,FHR Existing,Fafa 4,2,0,72.66190338
Tongatapu,-21.087665,-175.166045,FHR Existing,Fafa 4,3,0,72.66190338
Tongatapu,-21.087665,-175.166045,FHR Existing,Fafa 4,4,0,72.66190338
Tongatapu,-21.081875,-175.153912,Open,Fafa control close,1,69.56520081,69.06479645
Tongatapu,-21.081875,-175.153912,Open,Fafa control close,2,69.56520081,69.06479645
Tongatapu,-21.081875,-175.153912,Open,Fafa control close,3,69.56520081,69.06479645
Tongatapu,-21.081875,-175.153912,Open,Fafa control close,4,69.56520081,69.06479645
Tongatapu,-21.06582,-175.14397,Open,Fafa Far control 1,1,62.31880188,61.87049866
Tongatapu,-21.06582,-175.14397,Open,Fafa Far control 1,2,62.31880188,61.87049866
Tongatapu,-21.06582,-175.14397,Open,Fafa Far control 1,3,62.31880188,61.87049866
Tongatapu,-21.06582,-175.14397,Open,Fafa Far control 1,4,62.31880188,61.87049866
Tongatapu,-21.069702,-175.150888,Open,Fafa far control 2,1,64.49279785,64.02880096
Tongatapu,-21.069702,-175.150888,Open,Fafa far control 2,2,64.49279785,64.02880096
Tongatapu,-21.069702,-175.150888,Open,Fafa far control 2,3,64.49279785,64.02880096
Tongatapu,-21.069702,-175.150888,Open,Fafa far control 2,4,64.49279785,64.02880096
Tongatapu,-21.064712,-175.334528,FHR 2017,Haatafu FHR Resort,1,40.57970047,40.28779984
Tongatapu,-21.064712,-175.334528,FHR 2017,Haatafu FHR Resort,2,40.57970047,40.28779984
Tongatapu,-21.064712,-175.334528,FHR 2017,Haatafu FHR Resort,3,40.57970047,40.28779984
Tongatapu,-21.064712,-175.334528,FHR 2017,Haatafu FHR Resort,4,40.57970047,40.28779984
Tongatapu,-21.07089,-175.318779,FHR 2017,Haatafu FHR Town,1,47.10139847,46.76259995
Tongatapu,-21.07089,-175.318779,FHR 2017,Haatafu FHR Town,2,47.10139847,46.76259995
Tongatapu,-21.07089,-175.318779,SMA 2017,Haatafu FHR Town,3,47.10139847,46.76259995
Tongatapu,-21.07089,-175.318779,SMA 2017,Haatafu FHR Town,4,47.10139847,46.76259995
Tongatapu,-21.06213,-175.320742,SMA 2017,Haatafu SMA,1,43.47829819,43.16550064
Tongatapu,-21.06213,-175.320742,SMA 2017,Haatafu SMA,2,43.47829819,43.16550064
Tongatapu,-21.06213,-175.320742,SMA 2017,Haatafu SMA,3,43.47829819,43.16550064
Tongatapu,-21.06213,-175.320742,SMA 2017,Haatafu SMA,4,43.47829819,43.16550064
Tongatapu,-21.0135,-175.214819,Open,Hakau Manu 1,1,36.23189926,35.97119904
Tongatapu,-21.0135,-175.214819,Open,Hakau Manu 1,2,36.23189926,35.97119904
Tongatapu,-21.0135,-175.214819,Open,Hakau Manu 1,3,36.23189926,35.97119904
Tongatapu,-21.0135,-175.214819,Open,Hakau Manu 1,4,36.23189926,35.97119904
Tongatapu,-21.012842,-175.225802,Open,Hakau Manu 2,1,41.3042984,41.00719833
Tongatapu,-21.012842,-175.225802,Open,Hakau Manu 2,2,41.3042984,41.00719833
Tongatapu,-21.012842,-175.225802,Open,Hakau Manu 2,3,41.3042984,41.00719833
Tongatapu,-21.012842,-175.225802,Open,Hakau Manu 2,4,41.3042984,41.00719833
Tongatapu,-21.028808,-175.227747,Open,Hakau Manu 3,1,48.55070114,48.20140076
Tongatapu,-21.028808,-175.227747,Open,Hakau Manu 3,2,48.55070114,48.20140076
Tongatapu,-21.028808,-175.227747,Open,Hakau Manu 3,3,48.55070114,48.20140076
Tongatapu,-21.028808,-175.227747,Open,Hakau Manu 3,4,48.55070114,48.20140076
Tongatapu,-21.118898,-175.082472,FHR 2017,Kolonga FHR,1,63.04349899,62.58990097
Tongatapu,-21.118898,-175.082472,FHR 2017,Kolonga FHR,2,63.04349899,62.58990097
Tongatapu,-21.118898,-175.082472,FHR 2017,Kolonga FHR,3,63.04349899,62.58990097
Tongatapu,-21.118898,-175.082472,FHR 2017,Kolonga FHR,4,63.04349899,62.58990097
Tongatapu,-21.122412,-175.069519,SMA 2017,Kolonga SMA,1,63.04349899,62.58990097
Tongatapu,-21.122412,-175.069519,SMA 2017,Kolonga SMA,2,63.04349899,62.58990097
Tongatapu,-21.122412,-175.069519,SMA 2017,Kolonga SMA,3,63.04349899,62.58990097
Tongatapu,-21.122412,-175.069519,SMA 2017,Kolonga SMA,4,63.04349899,62.58990097
Tongatapu,-21.114016,-175.096048,Open,Lagoon Entrance 1,1,66.66670227,66.18699646
Tongatapu,-21.114016,-175.096048,Open,Lagoon Entrance 1,2,66.66670227,66.18699646
Tongatapu,-21.114016,-175.096048,Open,Lagoon Entrance 1,3,66.66670227,66.18699646
Tongatapu,-21.114016,-175.096048,Open,Lagoon Entrance 1,4,66.66670227,66.18699646
Tongatapu,-21.114718,-175.103451,Open,Lagoon Entrance 2,1,70.28990173,69.78420258
Tongatapu,-21.114718,-175.103451,Open,Lagoon Entrance 2,2,70.28990173,69.78420258
Tongatapu,-21.114718,-175.103451,Open,Lagoon Entrance 2,3,70.28990173,69.78420258
Tongatapu,-21.114718,-175.103451,Open,Lagoon Entrance 2,4,70.28990173,69.78420258
Tongatapu,-21.115658,-175.125053,Open,Lagoon Entrance 3,1,73.18840027,72.66190338
Tongatapu,-21.115658,-175.125053,Open,Lagoon Entrance 3,2,73.18840027,72.66190338
Tongatapu,-21.115658,-175.125053,Open,Lagoon Entrance 3,3,73.18840027,72.66190338
Tongatapu,-21.115658,-175.125053,Open,Lagoon Entrance 3,4,73.18840027,72.66190338
Tongatapu,-21.028968,-175.132365,Open,Malinoa 1,1,43.47829819,43.16550064
Tongatapu,-21.028968,-175.132365,Open,Malinoa 1,2,43.47829819,43.16550064
Tongatapu,-21.028968,-175.132365,Open,Malinoa 1,3,43.47829819,43.16550064
Tongatapu,-21.028968,-175.132365,Open,Malinoa 1,4,43.47829819,43.16550064
Tongatapu,-21.02623,-175.103306,Open,Malinoa 2,1,36.23189926,35.97119904
Tongatapu,-21.02623,-175.103306,Open,Malinoa 2,2,36.23189926,35.97119904
Tongatapu,-21.02623,-175.103306,Open,Malinoa 2,3,36.23189926,35.97119904
Tongatapu,-21.02623,-175.103306,Open,Malinoa 2,4,36.23189926,35.97119904
Tongatapu,-21.125744,-175.191784,Open,Middle reefs close,1,87.68119812,87.05039978
Tongatapu,-21.125744,-175.191784,Open,Middle reefs close,2,87.68119812,87.05039978
Tongatapu,-21.125744,-175.191784,Open,Middle reefs close,3,87.68119812,87.05039978
Tongatapu,-21.125744,-175.191784,Open,Middle reefs close,4,87.68119812,87.05039978
Tongatapu,-21.100047,-175.192548,Open,Middle reefs far,1,78.98549652,78.41729736
Tongatapu,-21.100047,-175.192548,Open,Middle reefs far,2,78.98549652,78.41729736
Tongatapu,-21.100047,-175.192548,Open,Middle reefs far,3,78.98549652,78.41729736
Tongatapu,-21.100047,-175.192548,Open,Middle reefs far,4,78.98549652,78.41729736
Tongatapu,-21.114349,-175.200589,Open,Middle reefs mid,1,81.88410187,81.29499817
Tongatapu,-21.114349,-175.200589,Open,Middle reefs mid,2,81.88410187,81.29499817
Tongatapu,-21.114349,-175.200589,Open,Middle reefs mid,3,81.88410187,81.29499817
Tongatapu,-21.114349,-175.200589,Open,Middle reefs mid,4,81.88410187,81.29499817
Tongatapu,-21.081231,-175.079874,Open,Military Island 1,1,50,49.64030075
Tongatapu,-21.081231,-175.079874,Open,Military Island 1,2,50,49.64030075
Tongatapu,-21.081231,-175.079874,Open,Military Island 1,3,50,49.64030075
Tongatapu,-21.081231,-175.079874,Open,Military Island 1,4,50,49.64030075
Tongatapu,-21.064149,-175.119131,Open,Military Island 2,1,55.79710007,55.39569855
Tongatapu,-21.064149,-175.119131,Open,Military Island 2,2,55.79710007,55.39569855
Tongatapu,-21.064149,-175.119131,Open,Military Island 2,3,55.79710007,55.39569855
Tongatapu,-21.064149,-175.119131,Open,Military Island 2,4,55.79710007,55.39569855
Tongatapu,-21.07463,-175.033128,Open,Nuku bommie 1,1,32.6086998,32.37409973
Tongatapu,-21.07463,-175.033128,Open,Nuku bommie 1,2,32.6086998,32.37409973
Tongatapu,-21.07463,-175.033128,Open,Nuku bommie 1,3,32.6086998,32.37409973
Tongatapu,-21.07463,-175.033128,Open,Nuku bommie 1,4,32.6086998,32.37409973
Tongatapu,-21.075596,-175.043427,Open,Nuku bommie 2,1,35.50719833,35.25180054
Tongatapu,-21.075596,-175.043427,Open,Nuku bommie 2,2,35.50719833,35.25180054
Tongatapu,-21.075596,-175.043427,Open,Nuku bommie 2,3,35.50719833,35.25180054
Tongatapu,-21.075596,-175.043427,Open,Nuku bommie 2,4,35.50719833,35.25180054
Tongatapu,-21.088919,-175.029736,Open,Nuku Island close,1,34.05799866,33.81299973
Tongatapu,-21.088919,-175.029736,Open,Nuku Island close,2,34.05799866,33.81299973
Tongatapu,-21.088919,-175.029736,Open,Nuku Island close,3,34.05799866,33.81299973
Tongatapu,-21.088919,-175.029736,Open,Nuku Island close,4,34.05799866,33.81299973
Tongatapu,-21.098388,-175.019346,Open,Nuku Outside 1,1,31.88409996,31.65469933
Tongatapu,-21.098388,-175.019346,Open,Nuku Outside 1,2,31.88409996,31.65469933
Tongatapu,-21.098388,-175.019346,Open,Nuku Outside 1,3,31.88409996,31.65469933
Tongatapu,-21.098388,-175.019346,Open,Nuku Outside 1,4,31.88409996,31.65469933
Tongatapu,-21.100227,-175.026669,Open,Nuku Outside 2,1,34.7826004,34.53239822
Tongatapu,-21.100227,-175.026669,Open,Nuku Outside 2,2,34.7826004,34.53239822
Tongatapu,-21.100227,-175.026669,Open,Nuku Outside 2,3,34.7826004,34.53239822
Tongatapu,-21.100227,-175.026669,Open,Nuku Outside 2,4,34.7826004,34.53239822
Tongatapu,-21.098177,-175.038988,Open,Nuku Outside 3,1,39.13040161,38.84889984
Tongatapu,-21.098177,-175.038988,Open,Nuku Outside 3,2,39.13040161,38.84889984
Tongatapu,-21.098177,-175.038988,Open,Nuku Outside 3,3,39.13040161,38.84889984
Tongatapu,-21.098177,-175.038988,Open,Nuku Outside 3,4,39.13040161,38.84889984
Tongatapu,-21.128952,-175.198496,Open,Palace,1,96.37680054,95.6835022
Tongatapu,-21.128952,-175.198496,Open,Palace,2,96.37680054,95.6835022
Tongatapu,-21.128952,-175.198496,Open,Palace,3,96.37680054,95.6835022
Tongatapu,-21.128952,-175.198496,Open,Palace,4,96.37680054,95.6835022
Tongatapu,-21.117974,-175.167165,FHR 2017,Pangaimotu,1,81.15940094,80.57550049
Tongatapu,-21.117974,-175.167165,FHR 2017,Pangaimotu,2,81.15940094,80.57550049
Tongatapu,-21.117974,-175.167165,FHR 2017,Pangaimotu,3,81.15940094,80.57550049
Tongatapu,-21.117974,-175.167165,FHR 2017,Pangaimotu,4,81.15940094,80.57550049
Tongatapu,-21.111216,-175.158547,Open,Pangaimotu control,1,78.98549652,78.41729736
Tongatapu,-21.111216,-175.158547,Open,Pangaimotu control,2,78.98549652,78.41729736
Tongatapu,-21.111216,-175.158547,Open,Pangaimotu control,3,78.98549652,78.41729736
Tongatapu,-21.111216,-175.158547,Open,Pangaimotu control,4,78.98549652,78.41729736
Tongatapu,-21.118868,-175.222622,Open,Sopu close,1,86.95649719,86.3309021
Tongatapu,-21.118868,-175.222622,Open,Sopu close,2,86.95649719,86.3309021
Tongatapu,-21.118868,-175.222622,Open,Sopu close,3,86.95649719,86.3309021
Tongatapu,-21.118868,-175.222622,Open,Sopu close,4,86.95649719,86.3309021
Tongatapu,-21.084891,-175.238244,Open,Sopu Far,1,70.28990173,69.78420258
Tongatapu,-21.084891,-175.238244,Open,Sopu Far,2,70.28990173,69.78420258
Tongatapu,-21.084891,-175.238244,Open,Sopu Far,3,70.28990173,69.78420258
Tongatapu,-21.084891,-175.238244,Open,Sopu Far,4,70.28990173,69.78420258
Tongatapu,-21.106123,-175.235168,Open,Sopu Mid,1,76.81159973,76.25900269
Tongatapu,-21.106123,-175.235168,Open,Sopu Mid,2,76.81159973,76.25900269
Tongatapu,-21.106123,-175.235168,Open,Sopu Mid,3,76.81159973,76.25900269
Tongatapu,-21.106123,-175.235168,Open,Sopu Mid,4,76.81159973,76.25900269
Tongatapu,-21.017137,-175.010061,Open,Tao Mid,1,11.59420013,11.51080036
Tongatapu,-21.017137,-175.010061,Open,Tao Mid,2,11.59420013,11.51080036
Tongatapu,-21.017137,-175.010061,Open,Tao Mid,3,11.59420013,11.51080036
Tongatapu,-21.017137,-175.010061,Open,Tao Mid,4,11.59420013,11.51080036
Tongatapu,-21.006439,-175.006724,Open,Tao North,1,8.695650101,8.633090019
Tongatapu,-21.006439,-175.006724,Open,Tao North,2,8.695650101,8.633090019
Tongatapu,-21.006439,-175.006724,Open,Tao North,3,8.695650101,8.633090019
Tongatapu,-21.006439,-175.006724,Open,Tao North,4,8.695650101,8.633090019
Tongatapu,-21.023756,-175.012877,Open,Tao South,1,13.76809978,13.66909981
Tongatapu,-21.023756,-175.012877,Open,Tao South,2,13.76809978,13.66909981
Tongatapu,-21.023756,-175.012877,Open,Tao South,3,13.76809978,13.66909981
Tongatapu,-21.023756,-175.012877,Open,Tao South,4,13.76809978,13.66909981
Tongatapu,-21.061982,-175.28456,Open,Tokatoka 1,1,52.1739006,51.79859924
Tongatapu,-21.061982,-175.28456,Open,Tokatoka 1,2,52.1739006,51.79859924
Tongatapu,-21.061982,-175.28456,Open,Tokatoka 1,3,52.1739006,51.79859924
Tongatapu,-21.061982,-175.28456,Open,Tokatoka 1,4,52.1739006,51.79859924
Tongatapu,-21.056678,-175.289464,Open,Tokatoka 2,1,49.27539825,48.92089844
Tongatapu,-21.056678,-175.289464,Open,Tokatoka 2,2,49.27539825,48.92089844
Tongatapu,-21.056678,-175.289464,Open,Tokatoka 2,3,49.27539825,48.92089844
Tongatapu,-21.056678,-175.289464,Open,Tokatoka 2,4,49.27539825,48.92089844
Tongatapu,-21.044035,-175.292405,Open,Tokatoka Far bommie,1,43.47829819,43.16550064
Tongatapu,-21.044035,-175.292405,Open,Tokatoka Far bommie,2,43.47829819,43.16550064
Tongatapu,-21.044035,-175.292405,Open,Tokatoka Far bommie,3,43.47829819,43.16550064
Tongatapu,-21.044035,-175.292405,Open,Tokatoka Far bommie,4,43.47829819,43.16550064
Vavau,-18.70191667,-174.0441333,SMA 2017,A'a Island,1,23.91300011,23.74099922
Vavau,-18.70191667,-174.0441333,SMA 2017,A'a Island,2,23.91300011,23.74099922
Vavau,-18.70191667,-174.0441333,SMA 2017,A'a Island,3,23.91300011,23.74099922
Vavau,-18.70191667,-174.0441333,SMA 2017,A'a Island,4,23.91300011,23.74099922
Vavau,-18.70578333,-173.9977833,Open,Afo Isl,1,23.18840027,23.74099922
Vavau,-18.70578333,-173.9977833,Open,Afo Isl,2,23.18840027,23.74099922
Vavau,-18.70578333,-173.9977833,Open,Afo Isl,3,23.18840027,23.74099922
Vavau,-18.70578333,-173.9977833,Open,Afo Isl,4,23.18840027,23.74099922
Vavau,-18.64413333,-173.9955167,Open,Boatyard,1,34.7826004,34.53239822
Vavau,-18.64413333,-173.9955167,Open,Boatyard,2,34.7826004,34.53239822
Vavau,-18.64413333,-173.9955167,Open,Boatyard,3,34.7826004,34.53239822
Vavau,-18.64413333,-173.9955167,Open,Boatyard,4,34.7826004,34.53239822
Vavau,-18.67,-173.9828333,Open,Chaveta Mooring,1,28.2609005,28.05760002
Vavau,-18.67,-173.9828333,Open,Chaveta Mooring,2,28.2609005,28.05760002
Vavau,-18.67,-173.9828333,Open,Chaveta Mooring,3,28.2609005,28.05760002
Vavau,-18.67,-173.9828333,Open,Chaveta Mooring,4,28.2609005,28.05760002
Vavau,-18.64968333,-174.06285,Open,Coastal West Side,1,22.46380043,22.30220032
Vavau,-18.64968333,-174.06285,Open,Coastal West Side,2,22.46380043,22.30220032
Vavau,-18.64968333,-174.06285,Open,Coastal West Side,3,22.46380043,22.30220032
Vavau,-18.64968333,-174.06285,Open,Coastal West Side,4,22.46380043,22.30220032
Vavau,-18.7589,-174.0659833,Open,Euakafa 1,1,15.2173996,15.10789967
Vavau,-18.7589,-174.0659833,Open,Euakafa 1,2,15.2173996,15.10789967
Vavau,-18.7589,-174.0659833,Open,Euakafa 1,3,15.2173996,15.10789967
Vavau,-18.7589,-174.0659833,Open,Euakafa 1,4,15.2173996,15.10789967
Vavau,-18.7578,-174.0561833,Open,Euakafa 2,1,15.94200039,15.82730007
Vavau,-18.7578,-174.0561833,Open,Euakafa 2,2,15.94200039,15.82730007
Vavau,-18.7578,-174.0561833,Open,Euakafa 2,3,15.94200039,15.82730007
Vavau,-18.7578,-174.0561833,Open,Euakafa 2,4,15.94200039,15.82730007
Vavau,-18.76053333,-174.0440167,Open,Euakafa 3,1,15.94200039,15.82730007
Vavau,-18.76053333,-174.0440167,Open,Euakafa 3,2,15.94200039,15.82730007
Vavau,-18.76053333,-174.0440167,Open,Euakafa 3,3,15.94200039,15.82730007
Vavau,-18.76053333,-174.0440167,Open,Euakafa 3,4,15.94200039,15.82730007
Vavau,-18.76875,-174.0222333,FHR 2017,Euiki Point,1,15.94200039,15.82730007
Vavau,-18.76875,-174.0222333,FHR 2017,Euiki Point,2,15.94200039,15.82730007
Vavau,-18.76875,-174.0222333,FHR 2017,Euiki Point,3,15.94200039,15.82730007
Vavau,-18.76875,-174.0222333,FHR 2017,Euiki Point,4,15.94200039,15.82730007
Vavau,-18.7654,-174.0217833,FHR 2017,Euiki West side,1,15.94200039,15.82730007
Vavau,-18.7654,-174.0217833,FHR 2017,Euiki West side,2,15.94200039,15.82730007
Vavau,-18.7654,-174.0217833,FHR 2017,Euiki West side,3,15.94200039,15.82730007
Vavau,-18.7654,-174.0217833,FHR 2017,Euiki West side,4,15.94200039,15.82730007
Vavau,-18.72135,-174.0371667,SMA 2017,Falevai SMA (Bommie after Nuku),1,21.7390995,21.58270073
Vavau,-18.72135,-174.0371667,SMA 2017,Falevai SMA (Bommie after Nuku),2,21.7390995,21.58270073
Vavau,-18.72135,-174.0371667,SMA 2017,Falevai SMA (Bommie after Nuku),3,21.7390995,21.58270073
Vavau,-18.72135,-174.0371667,SMA 2017,Falevai SMA (Bommie after Nuku),4,21.7390995,21.58270073
Vavau,-18.638973,-173.999602,Open,Far boatyard,1,28.2609005,28.05760002
Vavau,-18.638973,-173.999602,Open,Far boatyard,2,28.2609005,28.05760002
Vavau,-18.638973,-173.999602,Open,Far boatyard,3,28.2609005,28.05760002
Vavau,-18.638973,-173.999602,Open,Far boatyard,4,28.2609005,28.05760002
Vavau,-18.67025,-173.98925,SMA 2017,Far Hubs Lines,1,28.98550034,28.77700043
Vavau,-18.67025,-173.98925,SMA 2017,Far Hubs Lines,2,28.98550034,28.77700043
Vavau,-18.67025,-173.98925,SMA 2017,Far Hubs Lines,3,28.98550034,28.77700043
Vavau,-18.67025,-173.98925,SMA 2017,Far Hubs Lines,4,28.98550034,28.77700043
Vavau,-18.71398333,-173.9768667,Open,Fefine Isl,1,21.01449966,20.86330032
Vavau,-18.71398333,-173.9768667,Open,Fefine Isl,2,21.01449966,20.86330032
Vavau,-18.71398333,-173.9768667,Open,Fefine Isl,3,21.01449966,20.86330032
Vavau,-18.71398333,-173.9768667,Open,Fefine Isl,4,21.01449966,20.86330032
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,1,23.18840027,23.74099922
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,2,23.18840027,23.74099922
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,3,23.18840027,23.74099922
Vavau,-18.7018,-173.9823333,Open,Golfcourse point,4,23.18840027,23.74099922
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,1,31.88409996,31.65469933
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,2,31.88409996,31.65469933
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,3,31.88409996,31.65469933
Vavau,-18.66301667,-173.9885333,SMA 2017,Hubs Line,4,31.88409996,31.65469933
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,1,18.84059906,18.70499992
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,2,18.84059906,18.70499992
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,3,18.84059906,18.70499992
Vavau,-18.67166667,-174.07435,Open,Hunga Point Small Island,4,18.84059906,18.70499992
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,1,10.14490032,10.07190037
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,2,10.14490032,10.07190037
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,3,10.14490032,10.07190037
Vavau,-18.71645,-174.1473333,SMA 2017,Hunga Vavau PSW 1,4,10.14490032,10.07190037
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,1,12.31879997,12.23019981
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,2,12.31879997,12.23019981
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,3,12.31879997,12.23019981
Vavau,-18.7096,-174.1288167,SMA 2017,Hunga Vavau PSW 2,4,12.31879997,12.23019981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,1,13.76809978,13.66909981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,2,13.76809978,13.66909981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,3,13.76809978,13.66909981
Vavau,-18.69213333,-174.1383,SMA 2017,Hunga Vavau PSW 3,4,13.76809978,13.66909981
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),1,14.49279976,14.38850021
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),2,14.49279976,14.38850021
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),3,14.49279976,14.38850021
Vavau,-18.69516667,-174.1294,FHR 2017,Hunga Vavau PSW 4 (lagoon),4,14.49279976,14.38850021
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,1,15.94200039,15.82730007
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,2,15.94200039,15.82730007
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,3,15.94200039,15.82730007
Vavau,-18.66866667,-174.1055667,SMA 2017,Hunga Vavau PSW 5,4,15.94200039,15.82730007
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,1,20.28989983,20.14389992
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,2,20.28989983,20.14389992
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,3,20.28989983,20.14389992
Vavau,-18.72311667,-173.99445,Open,Iautala Isl,4,20.28989983,20.14389992
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,1,27.53619957,27.33810043
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,2,27.53619957,27.33810043
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,3,27.53619957,27.33810043
Vavau,-18.69408333,-174.0245833,Open,Japanese Gardens,4,27.53619957,27.33810043
Vavau,-18.6827,-174.0665833,Open,Kitu Island,1,20.28989983,20.14389992
Vavau,-18.6827,-174.0665833,Open,Kitu Island,2,20.28989983,20.14389992
